@odata.etag,ItemInternalId,ID,Title,Creator,Subject@odata.type,Subject,Subject#Id@odata.type,Subject#Id,Publisher,Date,ResourceType,ResourceType#Id,Format,Format#Id,Language,Language#Id,Modified,Created,Author,Author#Claims,Editor,Editor#Claims,{Identifier},{Link},{Name},{FilenameWithExtension},{Path},{HasAttachments},Source,Location,Description,Contributor
"""1""",248,248,Slownick Staropolskich Nazw Osobowych,Witold Taszycki,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":35,""Value"":""Poland""}]",#Collection(Int64),"[8,35]",,1965-1967,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":8,""Value"":""Polish""}",8,2018-05-06T02:19:11Z,2018-05-06T02:19:11Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f248_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=248&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Slownick Staropolskich Nazw Osobowych,Slownick Staropolskich Nazw Osobowych,Lists/Resources/,False,,,"7-volume series on Polish bynames, with variants and dates.",
"""1""",249,249,Gentse Naamkunde van ca 1000 tot 1253,C. Tavernier-Vereecken,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":9,""Value"":""Place-Names""},{""Id"":37,""Value"":""Netherlands""},{""Id"":52,""Value"":""1001-1050""},{""Id"":53,""Value"":""1051-1100""},{""Id"":54,""Value"":""1101-1150""},{""Id"":55,""Value"":""1151-1200""},{""Id"":56,""Value"":""1201-1250""},{""Id"":57,""Value"":""1251-1300""}]",#Collection(Int64),"[8,9,37,52,53,54,55,56,57]",Beligisch Interuniversitair Centrum voor Neerlandistiek,1968,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Dutch""}",0,2018-05-06T02:21:31Z,2018-05-06T02:21:31Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f249_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=249&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Gentse Naamkunde van ca 1000 tot 1253,Gentse Naamkunde van ca 1000 tot 1253,Lists/Resources/,False,,,,
"""1""",250,250,Old English Bynames,G. Tengvik,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":29,""Value"":""England""}]",#Collection(Int64),"[8,29]",Uppsala Press,1938,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-05-06T02:23:14Z,2018-05-06T02:23:14Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f250_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=250&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Old English Bynames,Old English Bynames,Lists/Resources/,False,,,Some conclusions are suspect. Citations are reliable.,
"""1""",251,251,Middle English Occupational Terms,Bertil Thuresson,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":29,""Value"":""England""}]",#Collection(Int64),"[8,29]",Lund,1968,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-05-06T02:24:24Z,2018-05-06T02:24:24Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f251_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=251&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Middle English Occupational Terms,Middle English Occupational Terms,Lists/Resources/,False,,,,
"""1""",252,252,Diccionario Etimológico Comparado de Nombres Propios de Persona,Gutierre Tibón,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":26,""Value"":""Advanced""},{""Id"":41,""Value"":""Iberia""}]",#Collection(Int64),"[8,26,41]",Union Tipografica Editorial Hispano Americana,,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":11,""Value"":""Spanish""}",11,2018-05-06T02:26:21Z,2018-05-06T02:26:21Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f252_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=252&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Diccionario Etimológico Comparado de Nombres Propios de Persona,Diccionario Etimológico Comparado de Nombres Propios de Persona,Lists/Resources/,False,,,,
"""1""",253,253,Russian Surnames,B. O. Unbegaun,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":7,""Value"":""Grammar-of-Names""},{""Id"":8,""Value"":""Names""},{""Id"":36,""Value"":""Russia""}]",#Collection(Int64),"[7,8,36]",Clarendon Press,1972,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-05-06T02:27:58Z,2018-05-06T02:27:58Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f253_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=253&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Russian Surnames,Russian Surnames,Lists/Resources/,False,,,,
"""1""",254,254,Vlaamse Vrouwennamen en Hollandse Naamgeving in de Middeleeuwen,J. Van der Schaar; O. Leys,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":37,""Value"":""Netherlands""}]",#Collection(Int64),"[8,37]",Onomastica Neerlandic,1959,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Dutch""}",0,2018-05-06T02:31:24Z,2018-05-06T02:31:24Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f254_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=254&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Vlaamse Vrouwennamen en Hollandse Naamgeving in de Middeleeuwen,Vlaamse Vrouwennamen en Hollandse Naamgeving in de Middeleeuwen,Lists/Resources/,False,,,Part 1: dated female given names with variants; Part 2: bynames,
"""1""",255,255,The History of the Celtic Placenames of Scotland,William J. Watson,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":9,""Value"":""Place-Names""},{""Id"":30,""Value"":""Scotland""}]",#Collection(Int64),"[9,30]","Anthony Rowe, Ltd",1986,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-05-06T02:32:40Z,2018-05-06T02:32:40Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f255_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=255&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,The History of the Celtic Placenames of Scotland,The History of the Celtic Placenames of Scotland,Lists/Resources/,False,,,,
"""1""",256,256,Cornish Surnames,G. Pawley White,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":29,""Value"":""England""}]",#Collection(Int64),"[8,29]",Dyllansow Truran,1981,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-05-06T02:34:33Z,2018-05-06T02:34:33Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f256_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=256&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Cornish Surnames,Cornish Surnames,Lists/Resources/,False,,,,
"""1""",257,257,Scottish Surnames and Families,Donald Whyte,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":8,""Value"":""Names""},{""Id"":30,""Value"":""Scotland""}]",#Collection(Int64),"[8,30]",Berlinn,1996,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-05-06T02:36:55Z,2018-05-06T02:36:55Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f257_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=257&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Scottish Surnames and Families,Scottish Surnames and Families,Lists/Resources/,False,,,"Alternative to Black's ""The Surnames of Scotland""",
"""1""",258,258,A Dictionary of Period Russian Names,Paul Wickenden of Thanet,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":7,""Value"":""Grammar-of-Names""},{""Id"":8,""Value"":""Names""},{""Id"":36,""Value"":""Russia""}]",#Collection(Int64),"[7,8,36]",Free Trumpet Press West,2000,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-05-06T02:38:43Z,2018-05-06T02:38:43Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f258_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=258&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,A Dictionary of Period Russian Names,A Dictionary of Period Russian Names,Lists/Resources/,False,,,,
